5.313888888888889106e+00,1.208333333333335008e-01,1.511730000000000018e+02,-3.676287733054998119e-01,1.181818181818182101e+00,1.636363636363636465e+00,2.061950183628824540e+00,1.044247627182421922e+00,1.846046791683920718e+00,3.186012533928302304e+00,2.727741587520255848e+02,-1.649999999999999911e+00,1.495193556284162639e+01,0.000000000000000000e+00,6.923737199690624067e+00,1.146733495432436989e+01,1.240334018159842344e+01,0.000000000000000000e+00,1.189667856197298867e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274814169769055283e+01,6.578935683598497342e+00,5.573104530069267426e+00,9.070999999999999375e+01,1.189667856197298867e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122796296296296248e+01,0.000000000000000000e+00,1.666666666666666019e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.909999999999980047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.123895421285798335e+01,2.253076184177378039e-01,2.506810000000000116e+02,-4.878768756623694802e-01,1.470588235294117752e+00,2.235294117647058876e+00,2.220549528465183720e+00,3.590249790169079969e-01,2.250828936672508718e+00,2.428297767849029842e+00,6.280874465289327873e+02,-1.739999999999999769e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.923737199690624067e+00,6.606881964512917982e+00,5.186026530440533833e+01,5.749511833283905027e+00,0.000000000000000000e+00,5.749511833283905027e+00,1.160093989023251559e+01,0.000000000000000000e+00,5.563451491696995710e+00,4.508837843068369722e+01,1.096924435610703519e+01,3.943999999999999773e+01,1.223246828359090443e+01,1.094967570616179131e+01,1.299010426815223163e+01,1.046070625472411209e+01,1.123895421285798335e+01,6.779887539892500037e+00,1.538461538461537992e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.232720000000001370e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.109070633345930723e+01,4.961047073150189751e-02,2.102769999999999868e+02,-3.526467175359424000e-01,9.333333333333332371e-01,1.333333333333333259e+00,1.944846031628272742e+00,-1.217399398653967041e-01,2.231161299655003205e+00,3.429549546089172285e+00,2.127424206178537247e+02,-1.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926246486877802866e+01,1.308951281182515025e+01,2.530991158086476034e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.589074368143643667e+00,1.926246486877802866e+01,2.530991158086476034e+01,0.000000000000000000e+00,5.820000000000000284e+01,1.181435945870301119e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.218141266691861446e+01,0.000000000000000000e+00,4.545454545454544748e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.610999999999998877e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.189223828420256979e+01,7.663170823885119554e-02,2.322390000000000043e+02,-6.178879092569419251e-01,1.529411764705882248e+00,2.235294117647058876e+00,2.062715563982787881e+00,-5.857232687246198832e-01,2.361814830226140138e+00,2.802026556429493276e+00,6.314187253539496396e+02,-2.299999999999999378e+00,4.730407641906225535e+00,0.000000000000000000e+00,6.923737199690624067e+00,6.606881964512917982e+00,5.817540916302839804e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.693927994848460905e+00,4.171496124835064023e+01,1.103340143523252337e+01,5.817000000000000171e+01,1.230080995936138066e+01,4.730407641906225535e+00,0.000000000000000000e+00,1.742245370370369972e+00,1.716117346938775512e+01,6.777353867472916349e+00,1.666666666666666019e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.579200000000000825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.169358024691358011e+01,1.231481481481530062e-02,2.266629999999999541e+02,-2.950993190185537962e-01,1.266666666666666607e+00,1.866666666666666696e+00,1.970346484315214752e+00,6.256986021505449580e-01,2.211253949960382048e+00,3.478114522562194555e+00,4.991243443235101154e+02,-1.549999999999999600e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.308951281182515025e+01,0.000000000000000000e+00,5.736747312761828255e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160093989023251559e+01,1.308951281182515025e+01,0.000000000000000000e+00,4.109582952062147143e+01,0.000000000000000000e+00,4.400000000000000000e+01,1.156738971965389950e+01,4.567099647791354577e+00,0.000000000000000000e+00,2.346296296296296102e+00,2.317363032249937049e+01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.035399999999999654e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.173282759091290828e+01,4.873043636391329730e-02,2.582769999999999868e+02,-4.591912790021820956e-01,1.157894736842105310e+00,1.842105263157894690e+00,2.172327706111510714e+00,-1.158000833806271945e-01,2.923459066778068216e+00,2.069068215582924974e+00,5.732483621036460590e+02,-2.560000000000000053e+00,0.000000000000000000e+00,6.263162995639056874e+00,6.923737199690624067e+00,1.726437031753399864e+01,4.842161282528316235e+01,0.000000000000000000e+00,1.137477254936712434e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.794537184071821834e+00,1.747852180263688737e+01,4.707851634346206282e+01,0.000000000000000000e+00,6.254999999999999716e+01,1.757460687757745177e+01,5.687386274683562171e+00,0.000000000000000000e+00,4.995980286398305381e+00,2.446483160840348958e+01,1.023272602120636066e+01,1.428571428571427937e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.514600000000000612e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.265012944066515566e+01,2.486805555555557934e-01,2.332129999999999939e+02,-3.766922392120480856e-01,1.375000000000000000e+00,1.937500000000000000e+00,2.320585207923792748e+00,-4.254712904435539733e-01,2.144963311933602679e+00,3.515559611820654684e+00,4.130154358371580088e+02,-1.590000000000000080e+00,1.317124514302446059e+01,5.687386274683562171e+00,1.310003571713409798e+01,1.899525369620485904e+01,2.352059012662014226e+01,0.000000000000000000e+00,1.885863141770802542e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.176298517443474800e+00,2.297565387030790163e+01,1.226321064007468564e+01,0.000000000000000000e+00,3.445000000000000284e+01,1.125083776638055788e+01,6.923737199690624067e+00,0.000000000000000000e+00,3.795038832199546874e+01,1.484458333333333435e+01,1.436481481481481692e+00,4.000000000000000222e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.788100000000000023e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060982237339380241e+01,3.587962962962967239e-01,1.992549999999999955e+02,-7.871008090800095669e-01,1.692307692307692291e+00,2.384615384615384581e+00,2.176389405920312825e+00,3.131568102829928035e-01,2.581835931302467912e+00,3.008226540469127741e+00,2.931024881498304921e+02,-9.100000000000000311e-01,0.000000000000000000e+00,4.877147193701299344e+00,1.938639965176459157e+01,0.000000000000000000e+00,2.759719712586772289e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133678587793473547e+01,0.000000000000000000e+00,1.872462159308254570e+01,2.266850963413967435e+01,0.000000000000000000e+00,6.767999999999999261e+01,0.000000000000000000e+00,4.877147193701299344e+00,1.692652643704872872e+01,0.000000000000000000e+00,7.878240740740743986e-01,3.643723072562358389e+00,3.750000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.792399999999999993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.150789871504157169e+01,1.649640967498111066e-01,2.212199999999999989e+02,-3.102124618185527760e-01,1.562500000000000000e+00,2.312500000000000000e+00,2.054457107291948414e+00,-1.184638006828039047e-01,2.645387124453073557e+00,2.468616370799737059e+00,5.828420245198990415e+02,-2.180000000000000160e+00,4.983978520947208501e+00,0.000000000000000000e+00,1.384747439938124813e+01,5.316788604006331020e+00,2.274749122234997856e+01,0.000000000000000000e+00,5.817862777835028254e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.794537184071821834e+00,1.384747439938124813e+01,1.718822432729797356e+01,5.777653723919193851e+00,9.215000000000000568e+01,1.760273949943209360e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.432222222222222507e+00,3.023136243386244004e+01,1.241527777777777786e+00,3.333333333333333148e-01,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.209999999999980015e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.640925925925925455e+00,6.140854119425545043e-01,2.323510000000000275e+02,-3.372059620845017092e-01,1.117647058823529438e+00,1.764705882352941124e+00,2.090068573678933728e+00,-9.553971620237935447e-01,2.667876314520771786e+00,2.220398024933981862e+00,4.439279086754755781e+02,-1.350000000000000089e+00,0.000000000000000000e+00,2.311708309352844637e+01,4.632338686297099173e+01,0.000000000000000000e+00,3.008987277184636966e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.544756405912575126e+00,3.351935329676242503e+01,2.426546827384644089e+01,1.103340143523252337e+01,3.312000000000000455e+01,0.000000000000000000e+00,2.340256233914502104e+01,1.213273413692322045e+01,0.000000000000000000e+00,9.604079743008316683e+00,9.434809145880571180e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.764599999999999280e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
