9.843998142130584439e-01,-5.876881041397347127e-01,3.089176412270205896e-01,3.482208971368750960e-01,-4.511409240721436786e-01,3.313718843923669222e-01,9.181999866606588290e-02,-1.289722175096401705e-02,-6.470058884293783397e-01,1.416025287494661611e-01,4.776654177732449907e-02,2.889949533912842816e-01,-2.796815962096460204e-02,-2.969158642266925274e-01,6.129195224178007884e-02,5.694282072519339655e-02,-3.312437178352225509e-01,-1.187855127358826424e-01,7.614397433458924835e-02,-3.817087085612513864e-02
4.143530317549914410e-01,-5.497002657593985653e-01,3.039809462728081946e-01,7.795572502435449413e-02,-3.581808503811321764e-01,-1.495235524232342850e-01,-2.776840501749765211e-02,1.528361694265670812e-01,2.260793724432617613e-01,-1.307762156886788096e-01,-7.150873695087804627e-02,4.932605862202045499e-02,-2.695141372393664372e-02,-2.676285423580440637e-02,-6.273425856376967091e-02,4.448990783195495152e-02,1.004836114092306186e-02,1.400476505568667984e-01,-1.983074917694510331e-01,-9.093512740207398970e-02
1.085151851208985496e+00,1.431186632470844156e-01,-5.396692015718853978e-03,3.754832378871058585e-01,-2.405104189095106648e-01,-3.287331627984413918e-01,1.047227204543730444e-01,-1.303501789396951382e-01,-2.506545878109783243e-01,2.107256316799764606e-01,-2.385128064705708539e-01,8.789761713163512721e-03,2.324306474330881389e-01,-3.030629135579391842e-01,-1.608765713218473711e-02,-6.362852264052649975e-02,-4.464992856291176426e-02,-3.014179750264310287e-01,-1.585542513282235666e-01,3.625669366593217702e-02
5.005178368800974331e-01,-4.054069534424087906e-01,1.010076333120718955e-01,1.143490817887553024e-01,-3.926669440625614738e-01,-2.037959555043642179e-01,2.928483982216907311e-01,-1.468206288030038664e-01,3.026541819974837288e-02,-4.842340978009340713e-01,-1.444375518433863026e-01,9.295964995087575844e-02,-1.358882555534317582e-01,5.918433578818132340e-02,-2.688148546389149476e-02,-4.359052786870132312e-02,-1.602023672265619550e-02,3.431219915985842667e-02,-1.650239124944263835e-01,-8.946376360883501189e-02
8.129403326072526248e-01,-4.418453895345791915e-01,-2.823999567604434241e-02,1.579893397656447207e-01,-4.978515061693115640e-01,-1.323210388810480420e-01,3.379341193099862917e-01,7.494326774323221974e-02,9.720438546595575047e-02,1.410656439282965968e-01,1.426137041131428189e-02,1.316276036881352252e-01,1.211872098092258015e-01,-2.419559597634767245e-01,-1.158444744717909564e-01,-1.060800049469924206e-01,1.002682709201287853e-02,-1.028623053582361502e-01,-2.799763570678913682e-01,7.013642612888838779e-02
2.181622280503935085e-01,6.713682329500676726e-02,-1.260012783764884736e-01,5.685323565947041358e-01,-2.891179207282233432e-01,1.193631005557414387e-01,-1.266090162179187018e-01,-1.567301481734714730e-01,-1.904487532399649630e-01,-9.501401015120194971e-02,-1.591503204044037237e-02,-2.837175691069082281e-02,-1.420123005314165021e-01,-4.094950473106410277e-02,-2.276392021322331538e-01,-3.250690023756105246e-02,5.749101711425617933e-02,-1.403813594175749579e-01,-2.234948361621325735e-02,-7.364662228157023427e-02
9.743005370153877687e-01,-1.760761201461711889e-01,1.175636773329791357e-01,2.747204374424749851e-01,-1.566734878336470405e-01,5.486982016511984250e-01,2.427140643610473103e-01,1.929971496008371368e-01,-1.919951704014070115e-01,-2.950710406982899880e-01,-5.831822862300922033e-02,4.948302489808004828e-02,4.099518303737355596e-01,1.728631711905934953e-01,6.457659288829123434e-02,-7.453737368353408055e-02,-4.275825627864909134e-02,1.267393797018340762e-01,-2.100749125757653546e-01,8.665366145048598867e-02
9.999359559647514883e-01,-5.573455282686062828e-01,1.925542374503381449e-01,-1.423550497613151056e-01,-3.592894372560745397e-01,-1.443413161547567047e-01,-8.075642098017500603e-02,8.923844728493854003e-03,6.684176612767067649e-02,-2.202984597322646676e-01,1.015881592190552296e-01,8.028318492960399844e-02,-2.360894176307454795e-01,1.645492937042089543e-01,1.797818569484138929e-01,-8.797546777597703427e-02,1.469083750289094104e-01,-9.513747577039075032e-02,1.764745330664022928e-03,2.879364102860546004e-02
6.285815798098178808e-01,-1.868532646528464347e-01,-2.276688943647248442e-01,-4.565338140226198743e-02,-5.372877182279058861e-01,1.682822875618596448e-01,-1.633452434574162587e-02,-2.483752637097771387e-01,-3.115769061790746308e-01,-1.348879742029124307e-01,-1.100716975859311608e-01,3.131337430993559878e-01,-4.653776274277898056e-02,-2.725178032084032628e-02,-1.668761002538603211e-01,-1.727439560775771155e-01,-1.264356491077903155e-01,2.020663243774510065e-01,-5.905370375853463694e-02,3.556555263632658198e-02
6.794462910876105655e-01,-6.254544181774067679e-01,6.708139576727781273e-02,-1.698053644450386312e-01,4.959343394671318350e-01,-1.983204915998036666e-01,5.200658887443111028e-02,-2.286449703504883912e-01,-3.190127670336963539e-01,1.883602371852420923e-02,-6.702384536672789661e-02,-2.476557955792047794e-01,-2.566878869960848020e-02,2.180376334271575192e-02,5.668703726937968090e-02,-2.197610635954097003e-01,-1.692923572022125844e-01,8.419783374631342743e-02,-1.852362363604188045e-01,-1.565287943095778622e-01
3.640361150563669601e-01,-3.213665780971254882e-01,-8.063959597270799196e-02,4.752244530249629673e-01,-7.268372125067015799e-02,-1.914993899123087484e-01,-1.207503094433894086e-01,1.127002507145184879e-01,-1.242964127537273533e-01,-1.411718442080086844e-01,7.974405974248284512e-02,1.854200127218909658e-02,3.926623406558211321e-02,-8.118133484632898689e-02,-1.515472459269805450e-01,-1.941040649414481900e-01,2.517973206023279772e-02,-6.984095191756700682e-02,-6.273970249921827225e-02,1.116655884420011784e-02
2.508678557400997322e-01,-1.036746437923227848e+00,3.433492564753723997e-01,8.035406619000489137e-01,5.003392731470980292e-01,-2.874695138147971285e-01,-6.334598858511041215e-03,-2.360488415698372422e-01,-3.060896155139831154e-01,4.030574371349630036e-01,5.577058498172834944e-02,-1.579242310446961339e-01,4.342397550975361786e-02,2.546979214982724171e-01,7.951208366920824167e-02,-7.913413138559094451e-02,-3.576552123875306188e-01,-8.319531307963069777e-02,-1.201299174146135129e-01,4.875968512325808135e-02
7.016613079919311602e-01,2.891450731359326148e-02,2.911093017177334707e-01,7.685992695709117917e-02,1.054264341819138862e-01,-4.127580275288362244e-01,-1.087062817752476040e-01,1.511430783091763930e-01,6.675987105433589530e-02,2.690318200498265089e-02,5.566842580692583226e-02,2.347820013736130751e-01,1.386532841586640419e-01,8.656296517182845984e-02,6.339265939262493654e-02,-1.153173220375931091e-01,6.343311332915682610e-02,-1.129092792923545169e-01,-1.409723530728776431e-01,-1.385881536591931640e-01
